SKU,Month,Warehouse Code,Warehouse Name,Product Type,SKU Status,Year till SKU was Active,ABC classification,XYZ classification,Class,Product Group,Inbound Pallets,Inventory Pallets,outbound Pallets,cross transfer Pallets,Inbound Transportation Cost,Inbound Handlings Cost,Inventory Cost,Outbound Handlings Cost,Outbound Transportation Cost,Inter warehouse Cost,Administrative Cost,Total cost
2202563,2,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,4.0,0.0,0.0,0.0,0.0,57.36725726299206,0.0,0.0,0.0,0.0,57.36725726299206
2202563,2,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.45,0.0,0.0,0.0,0.0,16.700144056968682,0.0,0.0,0.0,0.0,16.700144056968682
2202563,3,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,28.73913043478261,1.0,1.0,0.0,0.0,493.04456909987374,11.170753926084092,41.70761964,231.49505,19.07448747286612,796.4924801
2202563,3,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,4.0,0.0,0.0,0.0,0.0,64.59980846132049,0.0,0.0,0.0,0.0,64.59980846132049
2202563,3,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.3043478260869563,0.0,0.0,0.0,0.0,18.91090927500976,0.0,0.0,0.0,0.0,18.91090927500976
2202563,4,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,26.666666666666668,1.2,2.0,0.0,0.0,428.4020441709118,13.148203947473274,59.39966815,235.11545,24.78749204432314,760.8528583147572
2202563,4,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,3.7777777777777777,0.0,0.0,0.0,0.0,61.72101972,0.0,0.0,0.0,0.0,61.72101972
2202563,4,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.6470588235294117,0.0,0.0,0.0,0.0,24.934924751572776,0.0,0.0,0.0,0.0,24.934924751572776
2202563,5,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,21.80952380952381,1.0,3.0,0.0,0.0,358.9784368183926,11.202082883756315,38.02270645480783,73.13187808564233,16.875982773615956,498.21108701621495
2202563,5,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,4.0,0.5,0.0,0.0,0.0,55.65122715574782,5.627035894880689,15.905907362588218,0.0,9.954589948118509,87.13876036133524
2202563,5,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,2.25,0.0,0.0,0.0,0.0,30.597048548025672,0.0,0.0,0.0,0.0,30.597048548025672
2202563,6,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,16.09090909090909,5.1,5.0,0.0,0.0,301.0934283205658,55.58831520432025,185.2831622162411,676.3040293123715,66.74196807773686,1285.0109031312356
2202563,6,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,3.8181818181818175,0.0,0.0,0.0,0.0,63.80694917747628,0.0,0.0,0.0,0.0,63.80694917747628
2202563,6,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,2.0454545454545454,0.0,0.0,0.0,0.0,30.650519842431887,0.0,0.0,0.0,0.0,30.650519842431887
2202563,7,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,10.19047619047619,1.0,0.0,0.0,0.0,178.75752056320297,10.807280163049215,38.12161542678111,0.0,12.95719563252718,240.64361178556047
2202563,7,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,4.0,0.0,0.0,0.0,0.0,66.78459003345354,0.0,0.0,0.0,0.0,66.78459003345354
2202563,7,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,2.2857142857142856,0.0,0.0,0.0,0.0,36.24987835177925,0.0,0.0,0.0,0.0,36.24987835177925
2202563,8,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,4.478260869565218,5.20125,3.0,0.0,0.0,74.07653090404548,52.10820598036212,238.4357426188197,317.1698596349973,111.13061835019062,792.9209574884152
2202563,8,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,3.3043478260869565,1.0,0.0,0.0,0.0,51.35894405844285,10.14060187847037,35.503965283714265,0.0,18.71531916445827,115.71883038508577
2202563,8,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,4.260869565217392,0.0,0.0,0.0,0.0,64.59799168183908,0.0,0.0,0.0,0.0,64.59799168183908
2202563,9,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.9047619047619049,0.0,2.0,0.0,0.0,33.43972226169819,0.0,0.0,473.4224,0.0,506.8621222616982
2202563,9,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,2.5454545454545454,2.25125,0.0,0.0,0.0,49.33444979671887,21.267085338492336,74.06740722985731,0.0,34.28637808496423,178.95532045003273
2202563,9,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,2.095238095238096,0.0,2.5,0.0,0.0,33.11510683219578,0.0,0.0,123.84778166958552,0.0,156.9628885017813
2202563,9,4164,Meerane,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.0,0.0,0.0,0.0,0.0,17.280555502299382,0.0,0.0,0.0,0.0,17.280555502299382
2202563,10,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.8571428571428568,2.245,0.0,0.0,0.0,40.86139193,22.57689496209323,105.78232768244688,0.0,81.80117553,251.0217901017524
2202563,10,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.7142857142857142,0.2,0.0,0.0,0.0,34.33904132951821,1.975603192371398,6.891822691340351,0.0,6.4072277188007725,49.613694932030725
2202563,10,4164,Meerane,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.0,0.0,0.0,0.0,0.0,18.00497556,0.0,0.0,0.0,0.0,18.00497556
2202563,10,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,0.95,0.0,0.0,0.0,0.0,17.16456581415254,0.0,0.0,0.0,0.0,17.16456581415254
2202563,11,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,2,1.2272727272727273,0.0,0.5,47.62,11.889417009602196,26.69676503772716,0.0,0.0,110.53155107913668,0.0,196.73773312646605
2202563,11,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,3,1.4090909090909092,0.6,0.0,82.14,18.17155218554862,29.287670934171043,6.134428542291126,27.073237396199367,0.0,16.500050261263468,179.3069393194736
2202563,11,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,3,1.9090909090909087,0.0,0.25,46.95,16.43436097010716,33.15332604829186,0.0,0.0,0.8353221957040573,0.0,97.37300921410308
2202563,11,4164,Meerane,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,0.9545454545454546,0.0,0.0,0.0,0.0,17.44192755887633,0.0,0.0,0.0,0.0,17.44192755887633
2202563,12,4177,Dreieich,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,45,10.65,33.55,0.0,1232.1,306.0117666778411,175.8497741884353,330.4843833898328,1535.807957793339,0.0,604.6827346906672,4184.936616740116
2202563,12,4156,Krefeld,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.5,0.0,0.75,0.0,0.0,24.04970515241834,0.0,0.0,204.30102857142853,0.0,228.35073372384687
2202563,12,4135,Langenhagen,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,1.15,0.0,2.5,0.0,0.0,18.23061380909053,0.0,0.0,88.73065380516877,0.0,106.9612676142593
2202563,12,4164,Meerane,Hülsen,Active,Still Active,C,X,CX,Tubes_A-Marke,0,0.85,0.0,0.0,0.0,0.0,13.454689284158665,0.0,0.0,0.0,0.0,13.454689284158665
2202659,1,4156,Krefeld,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,2.0,0.6093749999999993,0.0,0.0,0.0,25.329549308550263,7.295786480788773,21.47578760289347,0.0,13.91924210873065,68.02036550096315
2202659,1,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.3636363636363635,0.2708333333333329,0.0,0.0,0.0,16.45729560569395,3.031030850112644,13.325939623076414,0.0,5.634498047167218,38.44876412605023
2202659,1,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.9545454545454546,0.0,0.0,0.0,0.0,12.64692513221703,0.0,0.0,0.0,0.0,12.64692513221703
2202659,2,4156,Krefeld,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.5972222222222214,0.0,0.0,0.0,14.341814315748016,6.745899683264666,27.361958309784708,0.0,11.282886423208742,59.73255873200613
2202659,2,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.321180556,0.125,0.0,0.0,11.51734072894392,3.098625668731376,17.81448201574655,17.962939393939397,6.072049080863329,56.465436888224566
2202659,2,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.1875,0.0,0.0,14.16259021130246,0.0,0.0,40.27214129032258,0.0,54.43473150162504
2202659,3,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,16.84345580541808,0.0,0.0,0.0,0.0,16.84345580541808
2202659,3,4156,Krefeld,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.003472222,0.0,0.0,0.0,16.149952115330123,0.031171353,0.1142639383640357,0.0,0.055351298,16.35073870475725
2202659,3,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.9565217391304348,0.020833333,0.0,0.0,0.0,13.868000135007156,0.2055004806191154,0.8579747387167491,0.0,0.3783390413719107,15.30981439571493
2202659,4,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,16.63344156672081,0.0,0.0,0.0,0.0,16.63344156672081
2202659,4,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.139061456312044,0.0,0.0,0.0,0.0,15.139061456312044
2202659,5,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.27537172640165,0.0,0.0,0.0,0.0,15.27537172640165
2202659,5,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,13.598688243566963,0.0,0.0,0.0,0.0,13.598688243566963
2202659,6,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.8636363636363636,0.0,0.0,0.0,0.0,17.064944759664357,0.0,0.0,0.0,0.0,17.064944759664357
2202659,6,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,14.984698589633366,0.0,0.0,0.0,0.0,14.984698589633366
2202659,7,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.859321778903425,0.0,0.0,0.0,0.0,15.859321778903425
2202659,7,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.7142857142857143,0.0,0.0,0.0,0.0,12.681220747470151,0.0,0.0,0.0,0.0,12.681220747470151
2202659,8,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.9230769230769232,0.0,0.0,0.0,0.0,13.99454136906404,0.0,0.0,0.0,0.0,13.99454136906404
2202659,12,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.852707660078726,0.0,0.0,0.0,0.0,15.852707660078726
2202660,1,4164,Meerane,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.7777777777777778,0.0,0.15625,0.0,0.0,10.304901959584246,0.0,0.0,410.5565,0.0,420.8614019595842
2202660,1,4156,Krefeld,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.1562499999999999,0.0,0.0,0.0,12.664774654275131,1.870714482253532,5.5066122058701215,0.0,3.5690364381360653,23.61113778053485
2202660,1,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.8636363636363636,0.0625,0.0,0.0,0.0,10.42295388360617,0.6994686577183025,3.075216836094557,0.0,1.300268780115512,15.49790815753454
2202660,2,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,11.51734072894392,0.0,0.0,0.0,0.0,11.51734072894392
2202660,3,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.9565217391304348,0.0,0.0,0.0,0.0,13.868000135007156,0.0,0.0,0.0,0.0,13.868000135007156
2202660,4,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.139061456312044,0.0,0.0,0.0,0.0,15.139061456312044
2202660,5,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,13.598688243566963,0.0,0.0,0.0,0.0,13.598688243566963
2202660,6,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,14.984698589633366,0.0,0.0,0.0,0.0,14.984698589633366
2202660,7,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.859321778903425,0.0,0.0,0.0,0.0,15.859321778903425
2202660,8,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,0.9230769230769232,0.0,0.0,0.0,0.0,13.99454136906404,0.0,0.0,0.0,0.0,13.99454136906404
2202660,12,4135,Langenhagen,RYO,Not Active,Still Active,C,X,CX,FCT_A-Marke,0,1.0,0.0,0.0,0.0,0.0,15.852707660078726,0.0,0.0,0.0,0.0,15.852707660078726
2202665,2,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,3,3.0,0.0,0.0,59.76,18.06691914893617,34.55202218683176,0.0,0.0,0.0,0.0,112.37894133576792
2202665,3,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,2.8260869565217392,0.0,1.6883116883116882,0.0,0.0,40.97363676252115,0.0,0.0,12.804485706406838,0.0,53.77812246892799
2202665,4,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,6,3.388888888888889,0.5054112554112518,3.87012987,128.62,35.59312499999999,51.30459715750192,5.057833038295909,25.750897062932808,496.5731164662269,8.201641947722171,751.1012106726797
2202665,4,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.6111111111111112,0.6163419913419869,0.0,0.0,0.0,26.798322524161307,7.398434726832173,48.78967815704227,0.0,15.843465039957804,98.82990044799357
2202665,4,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3728354978354947,0.0,0.0,0.0,16.065076656409193,4.085097636999013,18.455254038943643,0.0,7.701380780365486,46.30680911271733
2202665,4,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9411764705882352,0.3430735930735895,0.0,0.0,0.0,15.376863044492715,3.630539007173693,14.095011512001973,0.0,7.428819492326919,40.53123306
2202665,5,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,5,1.55,0.4545454545454503,0.7142857142857142,84.25,33.81247796863331,21.07796678,4.542508510967038,18.418275771347016,20.12485428984733,8.929276350495943,191.1553596688194
2202665,5,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,2.3,0.3625541125541075,0.0,0.0,0.0,35.133354970723786,4.425277864136003,23.05846614,0.0,9.086936851909703,71.70403582596029
2202665,5,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9523809523809524,0.469155844,0.0,0.0,0.0,15.675914271545526,5.255522651632369,17.838574943895036,0.0,7.917465944115191,46.68747781118813
2202665,5,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3782467532467493,0.0,0.0,0.0,13.912806788936956,4.2568161152830735,12.032715634685117,0.0,7.530582655557104,37.73292119446225
2202665,6,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,5.545454545454546,0.4107142857142805,0.4545454545454545,0.0,0.0,83.09696490614867,4.060750719496741,16.16056662012414,31.952293647343453,5.139534257611017,140.41011015072402
2202665,6,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.6363636363636365,0.4074675324675275,0.0,0.0,0.0,32.33357954,4.564663138574228,24.05179628696613,0.0,9.623534082085468,70.57357305225302
2202665,6,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9090909090909092,0.3170995670995633,0.0,0.0,0.0,17.010928153704285,3.4562805268792207,11.520237358746709,0.0,4.149774349965339,36.13722038929555
2202665,6,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9545454545454546,0.2987012987012949,0.0,0.0,0.0,15.951737294369073,3.141174171401401,9.007561484783702,0.0,5.184260262344262,33.28473321289844
2202665,7,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,3,4.095238095238095,0.3647186147186098,0.6493506493506493,164.34,16.498122901420576,64.94769871,3.4511734522849813,14.63777739,86.11735476607538,6.892080546767188,356.88420776999607
2202665,7,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9523809523809524,0.2830086580086538,0.0,0.0,0.0,16.908294329960203,3.3115456964496164,17.396752649804185,0.0,6.285004323008518,43.90159699922252
2202665,7,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3419913419913384,0.0,0.0,0.0,16.696147508363385,3.5085426356130816,10.570229927220293,0.0,6.736862745750911,37.51178281694767
2202665,7,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3181818181818141,0.0,0.0,0.0,17.541625849660107,3.438680051879252,12.129604908521104,0.0,4.122744064894959,37.23265487495542
2202665,8,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,4.478260869565218,0.3165584415584372,0.5194805194805194,0.0,0.0,67.89380758397371,2.956562864718187,14.062282686574996,27.27229100681448,4.179556591213657,116.36450073329505
2202665,8,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3771645021644975,0.0,0.0,0.0,15.755577514027634,4.295185077466654,27.170009434992696,0.0,9.538163212347545,56.758935238834525
2202665,8,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9565217391304348,0.3593073593073547,0.0,0.0,0.0,15.822171649407773,3.599685054371087,16.471370736814457,0.0,7.677010145176726,43.570237585770045
2202665,8,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3225108225108186,0.0,0.0,0.0,15.542838333476128,3.270453852580231,11.450413046046236,0.0,6.035892977281922,36.29959820938451
2202665,9,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,4,5.619047619047619,0.3544372294372248,0.8441558441558441,125.2,22.756020715847622,88.8086956,3.1910484998533004,12.656614903796154,17.890810222514286,4.913133036257577,275.4163229737031
2202665,9,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3235930735930689,0.0,0.0,0.0,17.280555502299382,3.434812850002262,17.514353935515985,0.0,8.450766967886151,46.68048925570378
2202665,9,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9545454545454546,0.2765151515151474,0.0,0.0,0.0,18.50041867376958,2.6121804884658646,9.097505978,0.0,4.211306177043647,34.42141131706837
2202665,9,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9523809523809524,0.2554112554112517,0.0,0.0,0.0,16.719861130849097,2.337590780617884,6.7651525600550535,0.0,3.912097720514192,29.734702192036224
2202665,10,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,4,7.3,0.4599567099567042,1.2337662337662338,422.56000000000006,27.29552001809546,131.89613730875112,4.643109685453105,18.040820049870096,79.15702824840713,13.976890202942265,697.5695055135193
2202665,10,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3749999999999953,0.0,0.0,0.0,22.00228796019122,3.771196263155837,17.669653844506495,0.0,13.663893462885614,57.10703153073917
2202665,10,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3495671,0.0,0.0,0.0,18.00497556,3.829192597489003,19.99728193789808,0.0,15.243470065267086,57.074920164610674
2202665,10,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.3614718614718574,0.0,0.0,0.0,20.03110744221896,3.570624817381165,12.455999885863912,0.0,11.580162651944988,47.63789479740902
2202665,11,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,4,6.681818181818182,0.3695887445887399,1.0389610389610389,188.76,21.91248129347621,116.03664116902154,3.4391009867286537,12.81551456,37.317074750535966,9.648881821297502,389.9296946
2202665,11,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9545454545454546,0.3582251082251027,0.0,0.0,0.0,17.44192755887633,4.091723062793776,19.42138304891868,0.0,12.547943704843371,53.50297737543215
2202665,11,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9545454545454546,0.3322510822510778,0.0,0.0,0.0,19.840035148954577,3.3969508702802145,14.991854041545988,0.0,9.136932594169943,47.36577265495073
2202665,11,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9090909090909092,0.2370129870129836,0.0,0.0,0.0,19.77538150942753,2.574688743,8.000114231,0.0,6.549062439678879,36.89924692235356
2202665,12,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,5.6,0.4188311688311643,0.6493506493506493,0.0,0.0,88.77516289644085,3.9558568143190658,16.671793829223272,13.753914363772015,6.3720927894113455,129.52882069316655
2202665,12,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9,0.3560606060606013,0.0,0.0,0.0,14.246141594991526,3.887504243,20.784339208614423,0.0,8.335805070314237,47.25379011695976
2202665,12,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9,0.2916666666666626,0.0,0.0,0.0,14.86054429761425,2.8730634422861367,13.351534655431228,0.0,5.256804698006224,36.34194709333784
2202665,12,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.211038961,0.0,0.0,0.0,16.03313676827889,2.245782649455418,8.286781109280247,0.0,4.7036058932740845,31.26930642028864
2202673,2,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,2,2.0,0.0,0.0,39.84,12.044612765957446,23.03468145788784,0.0,0.0,0.0,0.0,74.91929422384528
2202673,3,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.8695652173913044,0.0,1.1688311688311688,0.0,0.0,27.105636627513988,0.0,0.0,8.818212458252901,0.0,35.92384908576689
2202673,4,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,2,1.2222222222222223,0.3890692640692609,1.5064935064935066,43.11,11.864375,18.50329734,3.893556696504021,19.823228038810143,241.49992989690725,6.313683683524879,345.0080706512388
2202673,4,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.1111111111111112,0.5173160173160133,0.0,0.0,0.0,18.48160174,6.209748550352549,40.950774642785234,0.0,13.297939050219185,78.94006398415786
2202673,4,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.2819264069264041,0.0,0.0,0.0,16.065076656409193,3.0890215803722523,13.955279178939946,0.0,5.823540473977375,38.93291788969877
2202673,4,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9411764705882352,0.2537878787878759,0.0,0.0,0.0,15.376863044492715,2.685682640953407,10.426751418184413,0.0,5.495451643377479,33.98474874700802
2202673,5,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.2619047619047576,0.3246753246753247,0.0,0.0,15.27537172640165,3.196767889913164,16.657160613982565,41.16015624999999,6.564294681081022,82.85375116137838
2202673,5,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,1,0.75,0.291125541,0.3701298701298701,16.85,6.762495593726663,10.199016182675225,2.909368546309837,11.79646710117224,8.972101164,5.718988900674775,63.20843748865799
2202673,5,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9523809523809524,0.3235930735930702,0.0,0.0,0.0,15.675914271545526,3.6249164309990296,12.303884448038335,0.0,5.460951135618094,37.06566628620099
2202673,5,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.2364718614718584,0.0,0.0,0.0,13.912806788936956,2.6612713052628023,7.522599044860348,0.0,4.707960830441269,28.80463796950137
2202673,6,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.7142857142857143,0.2007575757575724,0.3116883116883117,0.0,0.0,10.703356135452404,1.98489923179616,7.899301997451952,35.695468914646995,2.512209762284164,58.79523604163168
2202673,6,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.8636363636363636,0.3057359307359265,0.0,0.0,0.0,17.064944759664357,3.4250128463405503,18.046832539357027,0.0,7.220845626,45.75763577
2202673,6,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9090909090909092,0.1915584415584387,0.0,0.0,0.0,17.010928153704285,2.087923731254677,6.959324274737754,0.0,2.506860272845949,28.565036432542662
2202673,6,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9545454545454546,0.1672077922077896,0.0,0.0,0.0,15.951737294369073,1.758374672034475,5.042276265938689,0.0,2.902058733812269,25.654446966154502
2202673,7,4135,Langenhagen,Blu,Active,Still Active,C,X,CX,E-VAPOUR,3,0.6111111111111112,0.2472943722943694,0.8831168831168831,449.1700000000001,16.498122901420576,9.691807753774311,2.3400389728401176,9.925021168,129.82309463225494,4.673116928594378,622.1212023567751
2202673,7,4164,Meerane,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,0.9523809523809524,0.2121212121212085,0.1818181818181818,0.0,0.0,16.908294329960203,2.482076316,13.039248640006166,24.756000000000004,4.710748938,61.89636822
2202673,7,4177,Dreieich,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.2142857142857111,0.025974026,0.0,0.0,17.541625849660107,2.315845749224798,8.168917591452972,3.951673905769755,2.7765419212557827,34.75460501736342
2202673,7,4156,Krefeld,Blu,Active,Still Active,C,X,CX,E-VAPOUR,0,1.0,0.1560606060606035,0.0,0.0,0.0,16.696147508363385,1.6010501520740614,4.823503657,0.0,3.0742266073964424,26.194927924495783
